0_frequency_bin,0_max_magnitude,0_min_magnitude,0_avg_magnitude,0_sd_magnitude,0_avg_difference,0_sd_difference,1_frequency_bin,1_max_magnitude,1_min_magnitude,1_avg_magnitude,1_sd_magnitude,1_avg_difference,1_sd_difference,2_frequency_bin,2_max_magnitude,2_min_magnitude,2_avg_magnitude,2_sd_magnitude,2_avg_difference,2_sd_difference,3_frequency_bin,3_max_magnitude,3_min_magnitude,3_avg_magnitude,3_sd_magnitude,3_avg_difference,3_sd_difference,4_frequency_bin,4_max_magnitude,4_min_magnitude,4_avg_magnitude,4_sd_magnitude,4_avg_difference,4_sd_difference,5_frequency_bin,5_max_magnitude,5_min_magnitude,5_avg_magnitude,5_sd_magnitude,5_avg_difference,5_sd_difference,6_frequency_bin,6_max_magnitude,6_min_magnitude,6_avg_magnitude,6_sd_magnitude,6_avg_difference,6_sd_difference,7_frequency_bin,7_max_magnitude,7_min_magnitude,7_avg_magnitude,7_sd_magnitude,7_avg_difference,7_sd_difference,8_frequency_bin,8_max_magnitude,8_min_magnitude,8_avg_magnitude,8_sd_magnitude,8_avg_difference,8_sd_difference,9_frequency_bin,9_max_magnitude,9_min_magnitude,9_avg_magnitude,9_sd_magnitude,9_avg_difference,9_sd_difference,target_frequency
47.0,65.24473571777344,1.9371012449264526,12.13612174987793,13.648497581481934,-0.15279163420200348,0.3823213577270508,44.0,54.250492095947266,0.9211950898170471,11.215182304382324,11.583610534667969,-0.12423067539930344,0.4437929093837738,15.0,66.39324188232422,0.7103414535522461,10.745009422302246,14.066057205200195,-0.10596372187137604,1.0152528285980225,37.0,47.429100036621094,0.5595728754997253,10.562020301818848,10.16010856628418,-0.10434696078300476,0.39131084084510803,48.0,52.036277770996094,1.4697824716567993,9.47164535522461,10.855053901672363,-0.12109348922967911,0.35407933592796326,31.0,40.98872375488281,0.08998116105794907,8.110766410827637,8.32775592803955,-0.09653261303901672,0.29770514369010925,6.0,28.741830825805664,1.9330344200134277,7.768552780151367,6.63020133972168,-0.05184147506952286,0.301641047000885,12.0,37.609230041503906,1.4352140426635742,7.652167797088623,7.905983924865723,-0.04509231075644493,0.6189481019973755,30.0,36.112674713134766,0.06381981819868088,7.258967399597168,7.276535511016846,-0.08492052555084229,0.3670390546321869,43.0,31.626344680786133,0.5461206436157227,6.81320333480835,6.846488952636719,-0.05039815604686737,0.4467545449733734,32.70319566257483
58.0,144.40196228027344,2.946859359741211,20.704132080078125,28.96165657043457,-0.7846799492835999,1.7779425382614136,57.0,114.92133331298828,2.094557285308838,17.065256118774414,22.85851287841797,-0.5397171378135681,1.6812455654144287,29.0,195.62876892089844,0.0954613983631134,9.722411155700684,28.57818031311035,-1.100454330444336,3.7016122341156006,87.0,49.60584259033203,0.2023400366306305,8.255074501037598,9.568997383117676,-0.2535594701766968,0.6601913571357727,86.0,49.16331100463867,0.4520203173160553,7.898557662963867,9.033997535705566,-0.2512473165988922,0.668635368347168,28.0,120.55108642578125,0.08643664419651031,6.292668342590332,18.28847885131836,-0.6768033504486084,2.2268455028533936,59.0,49.156925201416016,0.9222761392593384,5.707707405090332,8.509647369384766,-0.2601800560951233,0.841055154800415,30.0,79.4400634765625,0.019164709374308586,3.7185816764831543,11.07931900024414,-0.4461248219013214,1.6198691129684448,56.0,18.559812545776367,0.1301947385072708,2.3630948066711426,2.9890449047088623,-0.032776638865470886,0.7444828152656555,88.0,11.196632385253906,0.0378221832215786,1.81646728515625,2.1387674808502197,-0.04956376180052757,0.1887345016002655,311.1269837220809
48.0,160.77476501464844,0.0017324982909485698,5.841728210449219,16.999300003051758,-0.6900129914283752,3.624054193496704,49.0,168.9867401123047,0.0016906638629734516,5.816137790679932,17.68022918701172,-0.7252577543258667,3.847376585006714,97.0,15.9517183303833,0.00033497903496026993,2.353116750717163,3.432464838027954,-0.0684608742594719,0.4944975972175598,146.0,17.901580810546875,5.243349505690276e-07,2.1114695072174072,3.9332268238067627,-0.0609235055744648,0.7439695596694946,145.0,13.420862197875977,8.244624183362248e-08,1.554466724395752,2.877638816833496,-0.04448799788951874,0.4301038682460785,50.0,43.33643341064453,0.0010759147116914392,1.266714334487915,4.25320291519165,-0.1859886646270752,1.0804585218429565,47.0,35.78708267211914,0.0011462345719337463,1.2627524137496948,3.535649299621582,-0.11104995757341385,1.330325961112976,96.0,10.67095947265625,0.0002670815447345376,1.222947597503662,1.8139665126800537,-0.045796964317560196,0.32192620635032654,98.0,7.131925106048584,0.00026439328212291,1.167332410812378,1.7006080150604248,-0.030607987195253372,0.29223960638046265,147.0,6.53715705871582,2.956099933726364e-07,0.7572973370552063,1.3866254091262817,-0.02621098794043064,0.24516412615776062,523.2511306011972
69.0,150.3811492919922,0.021006030961871147,17.731042861938477,29.413053512573242,-1.8562979698181152,5.191422462463379,68.0,136.21617126464844,0.01837608776986599,13.19063663482666,23.516572952270508,-1.6814541816711426,4.875971794128418,70.0,52.493568420410156,0.011822769418358803,5.761707305908203,8.982905387878418,-0.30304718017578125,3.701801300048828,138.0,13.362260818481445,0.00212670536711812,2.879977226257324,4.093792915344238,-0.1417016088962555,0.9132679104804993,137.0,10.370960235595703,0.001993396319448948,2.3900296688079834,3.3028879165649414,-0.11169853061437607,0.4670913815498352,67.0,26.729280471801758,0.0073348144069314,1.6604344844818115,3.710650682449341,-0.3299005627632141,1.4271323680877686,207.0,11.574530601501465,0.00019162781245540828,1.6026731729507446,2.8521389961242676,-0.03303716331720352,0.6308120489120483,208.0,7.118329048156738,0.0001327138306805864,0.9683053493499756,1.7646379470825195,-0.04212883487343788,0.43152210116386414,139.0,4.130070209503174,0.0011185234179720283,0.9151231646537781,1.2795807123184204,-0.05097470432519913,0.3573435842990875,206.0,4.980725288391113,0.0001271219371119514,0.7422354221343994,1.2923800945281982,-0.04263182356953621,0.4405159652233124,739.9888454232688
30.0,65.1154556274414,9.059549331665039,21.628211975097656,10.777557373046875,-0.09003927558660507,0.518858015537262,31.0,60.62791061401367,8.054200172424316,19.326858520507812,9.721482276916504,-0.09440328925848007,0.42664387822151184,10.0,69.26726531982422,2.9724056720733643,18.153594970703125,15.511649131774902,-0.06969759613275528,0.8723766803741455,36.0,53.76272201538086,3.626490831375122,13.964598655700684,13.10110092163086,-0.09329875558614731,0.29148903489112854,35.0,50.147422790527344,3.3762829303741455,13.443472862243652,12.553213119506836,-0.08333584666252136,0.2895047664642334,15.0,131.4683380126953,0.23180946707725525,11.869443893432617,20.694665908813477,-0.22895580530166626,1.8619656562805176,11.0,44.0749397277832,1.4492696523666382,10.332672119140625,8.967538833618164,-0.060959238559007645,1.039052128791809,51.0,42.0195426940918,0.32269003987312317,8.689750671386719,8.425044059753418,-0.07429492473602295,0.3791663348674774,5.0,33.317317962646484,1.973131775856018,8.363983154296875,4.97327184677124,-0.05777242034673691,0.6779776215553284,9.0,28.411725997924805,1.0407952070236206,7.992548942565918,6.748122692108154,-0.01996620185673237,0.7621423006057739,55.0
13.0,88.24836730957031,5.254106044769287,15.743027687072754,12.483258247375488,-0.14359234273433685,1.8111755847930908,12.0,69.37500762939453,4.740597724914551,14.300827026367188,11.117895126342773,-0.13266395032405853,1.1206270456314087,21.0,135.474853515625,0.2563224136829376,8.640970230102539,19.61149787902832,-0.28556376695632935,1.0572599172592163,56.0,77.94998931884766,0.38025975227355957,6.684257507324219,13.13033676147461,-0.16267161071300507,0.590874969959259,17.0,87.75511932373047,0.014180894009768963,6.635671138763428,15.376716613769531,-0.1473442167043686,1.077262282371521,47.0,27.833160400390625,0.40002384781837463,5.990554332733154,6.950976371765137,-0.04809693992137909,0.3935544490814209,8.0,12.347784996032715,1.897452712059021,5.836676597595215,2.7412807941436768,-0.016300871968269348,0.3875432014465332,60.0,68.59701538085938,0.2064470648765564,5.74526309967041,11.028637886047363,-0.1350066065788269,0.6100156307220459,38.0,28.761381149291992,0.4270648658275604,5.6604790687561035,7.183863162994385,-0.04023388773202896,0.3619806468486786,61.0,69.27550506591797,0.25309208035469055,5.554572582244873,10.599151611328125,-0.1343788206577301,0.6336958408355713,46.2493028389543
82.0,322.53021240234375,0.0048891170881688595,15.879138946533203,48.9616813659668,-2.710296630859375,9.411138534545898,81.0,222.51683044433594,0.004278345964848995,10.47087574005127,32.79766082763672,-1.8698536157608032,7.174381732940674,83.0,115.87787628173828,0.0033019063994288445,6.0656657218933105,18.77377700805664,-0.9737359285354614,3.351886510848999,164.0,20.20012092590332,1.9419901946093887e-05,1.618943452835083,3.046773910522461,-0.16974873840808868,0.646754801273346,163.0,14.905472755432129,1.0646876035025343e-05,1.0140999555587769,2.0740675926208496,-0.1252559870481491,0.5298077464103699,80.0,32.08888626098633,0.0020799606572836637,0.9571535587310791,3.595025062561035,-0.12412512302398682,2.460026979446411,165.0,7.181365489959717,2.2920334231457673e-05,0.6592453122138977,1.173804759979248,-0.06034741550683975,0.21355634927749634,247.0,12.82370662689209,3.2336785693587444e-07,0.5908096432685852,1.5420457124710083,-0.10776222497224808,0.7254971265792847,246.0,11.483297348022461,8.417011088113213e-08,0.46031397581100464,1.3347402811050415,-0.0964982807636261,0.620591402053833,84.0,8.536030769348145,0.000563149165827781,0.39800792932510376,1.2072949409484863,-0.07172252237796783,0.5611266493797302,880.0
331.0,28.405353546142578,0.0009667595732025802,2.922501802444458,6.04478645324707,-0.789010763168335,2.822918653488159,330.0,24.770009994506836,0.0011368010891601443,2.690932512283325,5.9048171043396,-0.656187117099762,3.2365567684173584,329.0,16.820913314819336,0.0010879695182666183,2.2294912338256836,4.266350269317627,-0.12518221139907837,2.811372756958008,328.0,18.93125343322754,0.0008025194983929396,2.101389169692993,4.318961143493652,-0.5258458256721497,2.3963937759399414,327.0,20.53971290588379,0.0004017897299490869,1.49468195438385,4.163941860198975,-0.5705363750457764,1.5178391933441162,332.0,13.33296012878418,0.0006601264467462897,1.476027488708496,2.779144763946533,-0.3703416585922241,0.9241336584091187,16.0,6.331858158111572,0.002602815628051758,0.9150766134262085,1.365050196647644,-0.17581264674663544,0.64299476146698,15.0,6.474193096160889,0.0020113601349294186,0.6876344680786133,1.2641953229904175,-0.17978280782699585,0.5334389209747314,17.0,2.9562695026397705,0.0017540305852890015,0.6594686508178711,0.795178234577179,-0.05493912473320961,0.33064326643943787,194.0,6.441273212432861,0.000867434311658144,0.5026443600654602,1.1587895154953003,-0.17890018224716187,0.5904539823532104,3520.0
34.0,148.316162109375,0.9197636842727661,17.277063369750977,28.44626235961914,-0.6128766536712646,2.0996549129486084,35.0,100.39635467529297,0.8779307007789612,11.756661415100098,19.678701400756836,-0.42220789194107056,1.427372694015503,51.0,48.01795196533203,1.0498929023742676,10.944296836853027,9.685401916503906,-0.20284001529216766,0.5009167790412903,52.0,39.604225158691406,1.269899845123291,9.581888198852539,8.377870559692383,-0.1727195531129837,0.36538001894950867,17.0,187.9251251220703,1.1045811176300049,9.359871864318848,23.75469207763672,-0.9045301675796509,3.8004257678985596,33.0,54.825313568115234,0.13776397705078125,6.202807903289795,10.144682884216309,-0.2411448359489441,0.7512514591217041,18.0,101.3132095336914,0.3799905776977539,5.096078872680664,12.559191703796387,-0.4863240718841553,2.248347282409668,16.0,95.82996368408203,0.20139074325561523,4.3709797859191895,11.571161270141602,-0.46104538440704346,2.2529008388519287,86.0,15.290948867797852,0.17341172695159912,3.277073621749878,3.19085955619812,-0.049092650413513184,0.22927537560462952,50.0,14.087647438049316,0.11760259419679642,2.7547035217285156,2.5178635120391846,-0.05777416750788689,0.21625028550624847,184.9972113558172
20.0,194.74354553222656,3.8876395225524902,15.691887855529785,29.207901000976562,-0.69655442237854,2.289010524749756,21.0,177.56307983398438,3.694890022277832,13.23727798461914,24.775075912475586,-0.6345553994178772,2.2152862548828125,41.0,115.6116714477539,0.932819664478302,8.4407320022583,17.32453727722168,-0.41689595580101013,1.3216029405593872,61.0,42.28742218017578,0.36448943614959717,6.309499263763428,7.341060161590576,-0.1470135599374771,0.7229925394058228,40.0,77.28996276855469,0.5351046919822693,5.787008285522461,11.648171424865723,-0.2773437798023224,1.1273314952850342,19.0,56.51561737060547,0.48727309703826904,4.210859775543213,7.908120632171631,-0.1767713725566864,1.2457271814346313,62.0,30.090869903564453,0.15766292810440063,4.049732685089111,4.8620758056640625,-0.10354381799697876,0.506244421005249,102.0,11.501008987426758,0.4696175754070282,3.1527891159057617,3.188505172729492,-0.034242887049913406,0.13771237432956696,42.0,44.77116775512695,0.33413276076316833,2.980147123336792,6.286816120147705,-0.16008277237415314,0.601372241973877,60.0,14.541306495666504,0.17749856412410736,2.422769069671631,2.727360486984253,-0.047500357031822205,0.32937440276145935,220.0
